patterns,Supp X,Supp Y,Supp Z
(2+8+)(4+6+9+)(1+4+6+9+),0.4,0.05,0.66
(2+8+)(7+8+9+),0.4,0.05,0.66
(2+8+)(8+9+)(2+7+9+),0.4,0.07,0.66
(2+8+)(2+9-),0.4,0.06,0.66
(2+8+)(5+9-)(6+9+)(8+9+),0.4,0.07,0.66
(2+8+)(2+3+4+8+)(3+4+6+8+),0.4,0.05,0.66
(2+8+)(2+4+7+8+),0.4,0.05,0.66
(2+8+)(5+9+)(8+9+),0.4,0.07,0.66
(2+8+)(6+9+)(2+4+8+)(2+3+4+8+),0.4,0.05,0.66
(7+9+)(6+7+8+),0.4,0.11,0.67
(7+9+)(1+4+6+8+)(3+4+6+8+),0.4,0.05,0.66
(7+9+)(2+4+8+)(2+3+4+8+),0.5,0.05,0.67
(7+9+)(1+3+4+6+8+),0.4,0.05,0.66
(7+9+)(4+8+9+)(3+4+8+9+),0.4,0.06,0.66
(7+9+)(4+6+9+)(1+4+6+9+),0.4,0.05,0.66
(7+9+)(7+8+9+),0.4,0.05,0.66
(7+9+)(8+9+)(2+7+9+),0.4,0.07,0.66
(7+9+)(2+3+4+7+8+),0.4,0.06,0.66
