2 2000 7 39.5 6623.71 2.81759 0.053364 0.073431 0.456725 1.633 -0.009995 0.1831012 3.14685 110.648 73.4813 37.3832 0.070693 0.054774 0.171574 0.040297 8.06464 -1.01 -2.46969 735.704 79 0.28 0.039204 51.213 985 -12.7952 98.8 37.7 162.1 -17.5099 554.977 1.48556 6300000 93.7496 94.808 48.4533 42.1248 2767.73 0.100052
2 2001 7 39.45627 6767.07 2.87759 0.067817 0.087738 0.443023 1.649 -0.009006 0.1765889 3.37766 109.859 72.7025 37.3832 0.074769 0.05925 0.185598 0.042395 7.71028 -0.856864 -2.74295 715.524 80 0.22 0.077248 51.545 954 -12.3273 95.9 37.1 156.7 -21.9117 525.363 1.92071 6400000 93.2257 94.804 48.6904 42.342 3398.87 0.176214
2 2002 7 39.68623 6946.72 2.98368 0.068921 0.085064 0.440631 1.656 0.021005 0.1756797 3.59005 106.479 72.0794 37.9673 0.054207 0.043935 0.137623 0.031324 7.57788 2.05581 -0.359021 712.955 81 0.17 0.106001 51.779 919 21.7545 92.8 36.4 151 -10.5992 601.471 2.39463 6600000 96.2308 94.81 48.9275 42.5593 3390.84 0.208756
2 2003 7 40.74286 7159.92 3.10595 0.066138 0.079637 0.446746 1.662 0.044994 0.1792346 3.79009 103.135 71.4174 38.3956 0.05294 0.043567 0.13647 0.031548 7.44548 4.44652 1.56887 724.14 81 0.13 0.118228 51.977 898 24.1239 89.6 35.7 145.1 -10.0329 605.281 2.79381 6700000 96.1568 94.822 49.1646 42.7765 5029.51 0.207614
2 2004 7 40.47476 7401.21 3.24161 0.061256 0.074523 0.426995 1.662 -0.012001 0.1708405 3.98385 99.9622 71.3785 38.5514 0.039864 0.03346 0.104812 0.023205 7.31308 -1.22373 -4.22893 693.517 82 0.1 0.201273 52.19 883 24.3127 86.3 35 139 -7.14523 624.709 3.08968 7000000 97.0156 94.792 49.6362 43.2612 5258.75 0.209186
2 2005 7 36.45333 7661.61 3.38566 0.066588 0.080528 0.430632 1.663 0.044001 0.1707455 4.17739 97.1015 71.9626 38.3567 0.04542 0.039171 0.122701 0.02757 7.18069 4.83366 1.48628 703.824 83 0.07 0.34906 52.437 873 30.0047 82.6 34.2 132.5 -6.48217 629.17 3.24512 7200000 97.2652 94.833 50.1078 43.7458 5370.44 0.221312
2 2006 7 34.9683 7934.21 3.53464 0.117347 0.140808 0.412086 1.659 -0.009018 0.1624857 3.20732 94.6309 70.8333 37.2274 0.03392 0.030195 0.094583 0.020747 7.04829 0.9 -2.37356 687.119 87 0.06 0.542143 52.735 863 32.8152 78.7 33.3 125.4 -4.30732 643.802 3.29815 7400000 97.2914 94.792 50.5794 44.2304 5302.31 0.245097
2 2007 7 36.72276 8218.07 3.68159 0.16398 0.194188 0.419476 1.654 0.054351 0.1663643 4.58807 92.7752 69.4315 35.0467 0.037908 0.034782 0.108953 0.024366 7.60903 5.41381 1.95214 700.532 92 0.05 0.657593 53.09 856 37.0921 74.6 32.3 118 -4.51421 642.41 3.33901 7700000 96.8564 94.792 51.051 44.715 5553.35 0.213287
2 2008 7 35.14938 8514.58 3.83353 0.151257 0.180105 0.430616 1.64 0.063595 0.170524 4.81732 91.182 67.4844 33.0997 0.035694 0.033621 0.105317 0.023555 8.16978 3.45195 0.008993 700.595 99 0.05 0.7 53.492 849 40.618 70.5 31.2 110.6 -2.56928 655.495 3.38472 7900000 96.8928 94.792 51.5226 45.1996 5477.67 0.222794
2 2009 7 35.93023 8821.79 3.99095 0.18771 0.230901 0.472218 1.634 0.136176 0.185487 4.8 89.8396 69.4315 35.0467 0.034038 0.032691 0.102404 0.023219 8.73053 4.86171 1.37974 710.262 92 0.04 0.81 53.926 838 44.6491 66.4 30.1 103.4 -0.485195 669.516 3.37692 8200000 96.8461 94.794 52.3814 45.886 5724.96 0.272127
